unitid,institution_name,alias_name,city,county_name,state,zip_code,control_code,control_label,sector_code,iclevel_code,iclevel_label,locale_code,locale_label,web_address,admissions_url,financial_aid_url,net_price_url,application_url,opeid_raw,opeid8,opeid6,source_year,source_table,source_url,seo_slug,seo_focus_keyword,seo_secondary_keyword,seo_title_vi,seo_h1_vi,seo_meta_description_vi,seo_content_cluster,seo_search_intent
121150,Pepperdine University,,Malibu,Los Angeles County,CA,90263,2,Private nonprofit,2,1,4-year,21,Suburb: Large,www.pepperdine.edu/,www.pepperdine.edu/admission,www.pepperdine.edu/admission/financialaid,https://seaver.pepperdine.edu/admission/financial-aid/undergraduate/npc,https://seaver.pepperdine.edu/admission/application/undergraduate,01014900,01014900,010149,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,pepperdine-university-malibu-california,review Pepperdine University california,hoc phi Pepperdine University 2026,"Pepperdine University review 2026: hoc phi, dieu kien, OPEID",Review Pepperdine University o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho Pepperdine University tai Malibu, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",university-college-review,informational-commercial
121178,Peralta Community College System Office,,Oakland,Alameda County,CA,94606,1,Public,0,2,2-year,11,City: Large,www.peralta.edu/,www.peralta.edu/admissions,www.peralta.edu/financial-aid,www.peralta.edu/financial-aid/consumer-information,www.peralta.edu/admissions/apply-enroll,00126500,00126500,001265,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,peralta-community-college-system-office-oakland-california,review Peralta Community College System Office california,hoc phi Peralta Community College System Office 2026,"Peralta Community College System Office review 2026: hoc phi, dieu kien, OPEID",Review Peralta Community College System Office o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho Peralta Community College System Office tai Oakland, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",community-college-review,informational-commercial
434140,Pima Medical Institute-Chula Vista,,Chula Vista,San Diego County,CA,91910,3,Private for-profit,6,2,2-year,11,City: Large,https://pmi.edu/,,,https://secure.pmi.edu/npcalc/,,02217106,02217106,022171,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,pima-medical-institute-chula-vista-chula-vista-california,review Pima Medical Institute-Chula Vista california,hoc phi Pima Medical Institute-Chula Vista 2026,"Pima Medical Institute-Chula Vista review 2026: hoc phi, dieu kien, OPEID",Review Pima Medical Institute-Chula Vista o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho Pima Medical Institute-Chula Vista tai Chula Vista, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",community-college-review,informational-commercial
492449,Pima Medical Institute-San Marcos,,San Marcos,San Diego County,CA,92078-8702,3,Private for-profit,6,2,2-year,21,Suburb: Large,https://pmi.edu/,,,https://secure.pmi.edu/npcalc/,,02217125,02217125,022171,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,pima-medical-institute-san-marcos-san-marcos-california,review Pima Medical Institute-San Marcos california,hoc phi Pima Medical Institute-San Marcos 2026,"Pima Medical Institute-San Marcos review 2026: hoc phi, dieu kien, OPEID",Review Pima Medical Institute-San Marcos o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho Pima Medical Institute-San Marcos tai San Marcos, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",community-college-review,informational-commercial
121257,Pitzer College,Pitzer|Pfizer|PZ|PTZ|PIT,Claremont,Los Angeles County,CA,91711-6101,2,Private nonprofit,2,1,4-year,21,Suburb: Large,https://www.pitzer.edu/,https://www.pitzer.edu/admission/,https://www.pitzer.edu/financial-aid/,https://npc.collegeboard.org/app/pitzer,https://www.pitzer.edu/admission/apply/,00117200,00117200,001172,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,pitzer-college-claremont-california,review Pitzer College california,hoc phi Pitzer College 2026,"Pitzer College review 2026: hoc phi, dieu kien, OPEID",Review Pitzer College o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho Pitzer College tai Claremont, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",university-college-review,informational-commercial
490878,Platt College-Anaheim,,Anaheim,Orange County,CA,92806-5949,3,Private for-profit,3,1,4-year,11,City: Large,www.plattcollege.edu/,,https://plattcollege.edu/financial-aid/,plattcollege.edu/financial-aid/#calculator,,03062703,03062703,030627,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,platt-college-anaheim-anaheim-california,review Platt College-Anaheim california,hoc phi Platt College-Anaheim 2026,"Platt College-Anaheim review 2026: hoc phi, dieu kien, OPEID",Review Platt College-Anaheim o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho Platt College-Anaheim tai Anaheim, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",university-college-review,informational-commercial
260789,Platt College-Los Angeles,,Alhambra,Los Angeles County,CA,91803,3,Private for-profit,3,1,4-year,21,Suburb: Large,www.plattcollege.edu/,,https://plattcollege.edu/financial-aid/,plattcollege.edu/financial-aid/#calculator,,03062700,03062700,030627,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,platt-college-los-angeles-alhambra-california,review Platt College-Los Angeles california,hoc phi Platt College-Los Angeles 2026,"Platt College-Los Angeles review 2026: hoc phi, dieu kien, OPEID",Review Platt College-Los Angeles o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho Platt College-Los Angeles tai Alhambra, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",university-college-review,informational-commercial
432384,Platt College-Ontario,,Ontario,San Bernardino County,CA,91764,3,Private for-profit,3,1,4-year,12,City: Midsize,www.plattcollege.edu/,,https://plattcollege.edu/financial-aid/,plattcollege.edu/financial-aid/#calculator,,03062701,03062701,030627,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,platt-college-ontario-ontario-california,review Platt College-Ontario california,hoc phi Platt College-Ontario 2026,"Platt College-Ontario review 2026: hoc phi, dieu kien, OPEID",Review Platt College-Ontario o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho Platt College-Ontario tai Ontario, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",university-college-review,informational-commercial
480204,Platt College-Riverside,,Riverside,Riverside County,CA,92507,3,Private for-profit,3,1,4-year,11,City: Large,www.plattcollege.edu/,,https://plattcollege.edu/financial-aid/,plattcollege.edu/financial-aid/#calculator,,03062702,03062702,030627,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,platt-college-riverside-riverside-california,review Platt College-Riverside california,hoc phi Platt College-Riverside 2026,"Platt College-Riverside review 2026: hoc phi, dieu kien, OPEID",Review Platt College-Riverside o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho Platt College-Riverside tai Riverside, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",university-college-review,informational-commercial
121309,Point Loma Nazarene University,PLNU,San Diego,San Diego County,CA,92106-2899,2,Private nonprofit,2,1,4-year,11,City: Large,www.pointloma.edu/,www.pointloma.edu/admissions,www.pointloma.edu/financialaid,www.pointloma.edu/NPC,www.pointloma.edu/UndergradAdmissions/ApplyNow.htm,00126200,00126200,001262,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,point-loma-nazarene-university-san-diego-california,review Point Loma Nazarene University california,hoc phi Point Loma Nazarene University 2026,"Point Loma Nazarene University review 2026: hoc phi, dieu kien, OPEID",Review Point Loma Nazarene University o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho Point Loma Nazarene University tai San Diego, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",university-college-review,informational-commercial
121345,Pomona College,,Claremont,Los Angeles County,CA,91711-4434,2,Private nonprofit,2,1,4-year,21,Suburb: Large,www.pomona.edu/,www.pomona.edu/admissions,www.pomona.edu/financial-aid,https://npc.collegeboard.org/student/app/pomona,https://www.pomona.edu/admissions/apply,00117300,00117300,001173,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,pomona-college-claremont-california,review Pomona College california,hoc phi Pomona College 2026,"Pomona College review 2026: hoc phi, dieu kien, OPEID",Review Pomona College o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho Pomona College tai Claremont, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",university-college-review,informational-commercial
121363,Porterville College,,Porterville,Tulare County,CA,93257,1,Public,4,2,2-year,23,Suburb: Small,https://www.portervillecollege.edu/,https://www.portervillecollege.edu/admissions-and-records/admissions-and-records-menu/index.html,https://www.portervillecollege.edu/student-services/financial-aid/,https://misweb.cccco.edu/npc/523/npcalc.htm,https://www.portervillecollege.edu/admissions-and-records/new-students-apply.html,00126800,00126800,001268,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,porterville-college-porterville-california,review Porterville College california,hoc phi Porterville College 2026,"Porterville College review 2026: hoc phi, dieu kien, OPEID",Review Porterville College o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho Porterville College tai Porterville, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",community-college-review,informational-commercial
416458,Premiere Career College,,Irwindale,Los Angeles County,CA,91706-3746,3,Private for-profit,6,2,2-year,21,Suburb: Large,www.premierecollege.edu/,www.premierecollege.education/admission-requirements,www.premierecollege.education/financial-aid,portal.premierecollege.edu/npcalc/npcalc.html,www.premierecollege.edu/,03125800,03125800,031258,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,premiere-career-college-irwindale-california,review Premiere Career College california,hoc phi Premiere Career College 2026,"Premiere Career College review 2026: hoc phi, dieu kien, OPEID",Review Premiere Career College o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho Premiere Career College tai Irwindale, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",community-college-review,informational-commercial
490045,Presbyterian Theological Seminary in America,,Santa Fe Springs,Los Angeles County,CA,90670-5611,2,Private nonprofit,2,1,4-year,21,Suburb: Large,ch.ptsa.edu/en,ch.ptsa.edu/en/admission-procedure/,ch.ptsa.edu/en/federal-financial-aid/,ch.ptsa.edu/en/net-price-calculator/,ch.ptsa.edu/en,04122800,04122800,041228,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,presbyterian-theological-seminary-in-america-santa-fe-springs-california,review Presbyterian Theological Seminary in America california,hoc phi Presbyterian Theological Seminary in America 2026,"Presbyterian Theological Seminary in America review 2026: hoc phi, dieu kien, OPEID",Review Presbyterian Theological Seminary in America o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho Presbyterian Theological Seminary in America tai Santa Fe Springs, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",university-college-review,informational-commercial
486433,Presidio Graduate School,,San Francisco,San Francisco County,CA,94105,2,Private nonprofit,2,1,4-year,11,City: Large,www.presidio.edu/,presidio.edu/admissions,www.presidio.edu/admissions/scholarships/,www.presidio.edu/admissions/tuition-and-fees/,www.presidio.edu/online-application/,04235500,04235500,042355,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,presidio-graduate-school-san-francisco-california,review Presidio Graduate School california,hoc phi Presidio Graduate School 2026,"Presidio Graduate School review 2026: hoc phi, dieu kien, OPEID",Review Presidio Graduate School o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho Presidio Graduate School tai San Francisco, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",university-college-review,informational-commercial
437750,Professional Golfers Career College,PGCC,Temecula,Riverside County,CA,92591,3,Private for-profit,6,2,2-year,12,City: Midsize,www.golfcollege.edu/,www.golfcollege.edu/index.php/admissions,golfcollege.edu/financial-aid/,www.golfcollege.edu/index.php/academics/consumer-info,https://golfcollege.edu/admissions/application-for-admission/,03367300,03367300,033673,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,professional-golfers-career-college-temecula-california,review Professional Golfers Career College california,hoc phi Professional Golfers Career College 2026,"Professional Golfers Career College review 2026: hoc phi, dieu kien, OPEID",Review Professional Golfers Career College o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho Professional Golfers Career College tai Temecula, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",community-college-review,informational-commercial
455770,Providence Christian College,,Pasadena,Los Angeles County,CA,91101,2,Private nonprofit,2,1,4-year,12,City: Midsize,www.providencecc.edu/,www.providencecc.edu/admissions/,www.providencecc.edu/admissions/financial-aid/,www.providencecc.edu/NetPriceCalculator/npcalc.htm,www.providencecc.edu/apply-now/,04153900,04153900,041539,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,providence-christian-college-pasadena-california,review Providence Christian College california,hoc phi Providence Christian College 2026,"Providence Christian College review 2026: hoc phi, dieu kien, OPEID",Review Providence Christian College o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho Providence Christian College tai Pasadena, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",university-college-review,informational-commercial
438665,Rancho Santiago Community College District Office,RSCCD,Santa Ana,Orange County,CA,92706-1640,1,Public,0,1,4-year,11,City: Large,www.rsccd.edu/,,,,,00699100,00699100,006991,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,rancho-santiago-community-college-district-office-santa-ana-california,review Rancho Santiago Community College District Office california,hoc phi Rancho Santiago Community College District Office 2026,"Rancho Santiago Community College District Office review 2026: hoc phi, dieu kien, OPEID",Review Rancho Santiago Community College District Office o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho Rancho Santiago Community College District Office tai Santa Ana, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",university-college-review,informational-commercial
